scene,dataset,detector,standardized,n_px,n_anom,anom_frac,roc_auc,pr_auc,precision,recall,f1,runtime_s,peak_rss_mb,components,status,note
ang20170821t183707_125,had100,local_rx,True,4096,18,0.00439453125,0.8813961092038581,0.11792665154661493,0.004543160020191822,1.0,0.009045226130653268,0.3011351070017554,35.539372,,ok,
ang20170821t183707_125,had100,kernel_rx,True,4096,18,0.00439453125,0.9950411421720886,0.667221735901703,0.08653846153846154,1.0,0.1592920353982301,1.1874891819970799,169.712417,,ok,
ang20170821t183707_125,had100,crd,True,4096,18,0.00439453125,0.9839518282382431,0.2967059023144365,0.043373493975903614,1.0,0.08314087759815242,29.57734828699904,866.106491,,ok,
ang20170821t183707_125,had100,fused,True,4096,18,0.00439453125,0.9588918860007629,0.21092709564173182,0.011896893588896233,1.0,0.02351404310907903,0.8216492319988902,60.093176,ace+index+rx+spatial,ok,
ang20170821t183707_126,had100,global_rx,True,4096,15,0.003662109375,0.9995425957690108,0.895197395197395,0.7142857142857143,1.0,0.8333333333333333,0.16107882300275378,60.0829,,ok,
ang20170821t183707_126,had100,local_rx,True,4096,15,0.003662109375,0.987601078167116,0.6391354299025902,0.04966887417218543,1.0,0.0946372239747634,0.35901646200363757,35.539321,,ok,
ang20170821t183707_126,had100,kernel_rx,True,4096,15,0.003662109375,0.9998039696152905,0.945388206564677,0.8823529411764706,1.0,0.9375,1.1474818240021705,169.712373,,ok,
ang20170821t183707_126,had100,crd,True,4096,15,0.003662109375,0.9997876337498979,0.9545196324143692,0.7142857142857143,1.0,0.8333333333333333,29.982415397003933,866.106491,,ok,
ang20170821t183707_126,had100,fused,True,4096,15,0.003662109375,0.989169321244793,0.3708184410760139,0.07009345794392523,1.0,0.13100436681222707,0.7460393630026374,60.093227,ace+index+rx+spatial,ok,
ang20170821t183707_127,had100,global_rx,True,4096,15,0.003662109375,0.9948868741321572,0.6246476341527888,0.1388888888888889,1.0,0.24390243902439027,0.14780826800415525,60.082854,,ok,
ang20170821t183707_127,had100,local_rx,True,4096,15,0.003662109375,0.8726455934003103,0.37848742972969474,0.004838709677419355,1.0,0.009630818619582664,0.2829451700017671,35.539469,,ok,
ang20170821t183707_127,had100,kernel_rx,True,4096,15,0.003662109375,0.991815731438373,0.6593771224433548,0.0847457627118644,1.0,0.15625,1.2036073790004593,169.712417,,ok,
ang20170821t183707_127,had100,crd,True,4096,15,0.003662109375,0.9852977211467777,0.5374096031740018,0.0641025641025641,1.0,0.12048192771084336,28.653509568001027,866.106491,,ok,
ang20170821t183707_127,had100,fused,True,4096,15,0.003662109375,0.9911786326880667,0.5449204537248834,0.053003533568904596,1.0,0.10067114093959732,0.8946658249988104,60.093273,ace+index+rx+spatial,ok,
ang20170821t183707_128,had100,global_rx,True,4096,42,0.01025390625,0.9894401766626729,0.5797033143403455,0.06501547987616099,1.0,0.12209302325581395,0.2071297830043477,60.082854,,ok,
ang20170821t183707_128,had100,local_rx,True,4096,42,0.01025390625,0.9359010501092395,0.5508111670526666,0.01164079822616408,1.0,0.023013698630136983,0.2553551070013782,35.539423,,ok,
ang20170821t183707_128,had100,kernel_rx,True,4096,42,0.01025390625,0.9450219653722367,0.5320959449652554,0.010692464358452138,1.0,0.02115869017632242,1.2273431130015524,169.712417,,ok,
ang20170821t183707_128,had100,crd,True,4096,42,0.01025390625,0.9533793783917118,0.44883193411648603,0.014608695652173913,1.0,0.028796708947548856,28.66382229300507,866.106491,,ok,
ang20170821t183707_128,had100,fused,True,4096,42,0.01025390625,0.9180762092700918,0.4678270041614218,0.013587835651892591,1.0,0.026811362910947975,0.7950480420040549,60.093273,ace+index+rx+spatial,ok,
ang20170821t183707_91,had100,global_rx,True,4096,43,0.010498046875,0.9803992448889425,0.6365662517736564,0.027353689567430027,1.0,0.05325077399380805,0.21385994700540323,60.082854,,ok,
ang20170821t183707_91,had100,local_rx,True,4096,43,0.010498046875,0.82528015423545,0.17887646076189304,0.015077138849929873,1.0,0.029706390328151987,0.3275452989983023,35.539469,,ok,
ang20170821t183707_91,had100,kernel_rx,True,4096,43,0.010498046875,0.9989327457697141,0.9153321269245637,0.4777777777777778,1.0,0.6466165413533834,1.0706905569968512,169.712463,,ok,
ang20170821t183707_91,had100,crd,True,4096,43,0.010498046875,0.9786663912462201,0.44329523941854587,0.055198973042362,1.0,0.1046228710462287,28.524008313004742,866.106491,,ok,
ang20170821t183707_91,had100,fused,True,4096,43,0.010498046875,0.8573723741816284,0.3640469117916121,0.01347539956126606,1.0,0.026592455163883737,0.8784596429977682,60.093176,ace+index+rx+spatial,ok,
ang20170821t183707_92,had100,global_rx,True,4096,45,0.010986328125,0.9457911626758825,0.7048169989126077,0.015734265734265736,1.0,0.03098106712564544,0.11205657599930419,60.082854,,ok,
ang20170821t183707_92,had100,local_rx,True,4096,45,0.010986328125,0.7970706821360982,0.27005554059507114,0.011523687580025609,1.0,0.022784810126582282,0.17291368300357135,35.539321,,ok,
ang20170821t183707_92,had100,kernel_rx,True,4096,45,0.010986328125,0.9837680682410379,0.825374188766637,0.026833631484794274,1.0,0.05226480836236933,1.1497518219985068,169.712417,,ok,
ang20170821t183707_92,had100,crd,True,4096,45,0.010986328125,0.9411448476370718,0.5299056012053405,0.03173483779971791,1.0,0.06151742993848257,28.744981433999783,866.106491,,ok,
ang20170821t183707_92,had100,fused,True,4096,45,0.010986328125,0.7850626731396912,0.17185214297558624,0.011275369581558507,1.0,0.022299306243805744,0.6960547779963235,60.093079,ace+index+rx+spatial,ok,
ang20170821t183707_93,had100,global_rx,True,4096,21,0.005126953125,0.998843120070114,0.8273307214167711,0.5,1.0,0.6666666666666666,0.10930983800062677,60.082854,,ok,
ang20170821t183707_93,had100,local_rx,True,4096,21,0.005126953125,0.8839263803680982,0.24036002680002483,0.008786610878661089,1.0,0.017420157610949814,0.2488292240013834,35.539372,,ok,
ang20170821t183707_93,had100,kernel_rx,True,4096,21,0.005126953125,0.9973824130879346,0.615668481555097,0.5,1.0,0.6666666666666666,1.202662069001235,169.712419,,ok,
ang20170821t183707_93,had100,crd,True,4096,21,0.005126953125,0.9953724802804557,0.5983469980229449,0.14893617021276595,1.0,0.25925925925925924,28.40527048399963,866.106491,,ok,
ang20170821t183707_93,had100,fused,True,4096,21,0.005126953125,0.9452410166520596,0.2516564160057985,0.009584664536741214,1.0,0.0189873417721519,0.9252025450041401,60.093084,ace+index+rx+spatial,ok,
ang20170821t183707_94,had100,global_rx,True,4096,96,0.0234375,0.97715625,0.7184587000998566,0.151033386327504,0.9895833333333334,0.2620689655172414,0.2024133860031725,60.0829,,ok,
ang20170821t183707_94,had100,local_rx,True,4096,96,0.0234375,0.9236041666666666,0.6314795535286591,0.029043106083766434,0.9895833333333334,0.056430056430056434,0.34214949900342617,35.539423,,ok,
ang20170821t183707_94,had100,kernel_rx,True,4096,96,0.0234375,0.9573437499999999,0.707487472015542,0.060897435897435896,0.9895833333333334,0.11473429951690822,1.2998866939960863,169.712417,,ok,
ang20170821t183707_94,had100,crd,True,4096,96,0.0234375,0.97925,0.7393698727392604,0.08217993079584775,0.9895833333333334,0.15175718849840256,30.343215269997017,866.106491,,ok,
ang20170821t183707_94,had100,fused,True,4096,96,0.0234375,0.9214479166666666,0.3265696645423705,0.04063301967493584,0.9895833333333334,0.07806080525883319,0.7305792869956349,60.093217,ace+index+rx+spatial,ok,
ang20170821t183707_95,had100,global_rx,True,4096,85,0.020751953125,0.9779048792291787,0.6403486475462237,0.07872539831302718,0.9882352941176471,0.14583333333333331,0.16833238500112202,60.082854,,ok,
ang20170821t183707_95,had100,local_rx,True,4096,85,0.020751953125,0.7566955578042734,0.16778869738953198,0.023166023166023165,0.9882352941176471,0.04527081649151172,0.15668916199501837,35.539423,,ok,
ang20170821t183707_95,had100,kernel_rx,True,4096,85,0.020751953125,0.9944182908765601,0.8877531544699326,0.16310679611650486,0.9882352941176471,0.27999999999999997,1.1512803910009097,169.712417,,ok,
ang20170821t183707_95,had100,crd,True,4096,85,0.020751953125,0.9822810799712555,0.572953274850524,0.19672131147540983,0.9882352941176471,0.328125,29.27083492899692,866.106491,,ok,
ang20170821t183707_95,had100,fused,True,4096,85,0.020751953125,0.799096601991582,0.17276253693329585,0.02503725782414307,0.9882352941176471,0.04883720930232558,0.6916596340015531,60.093222,ace+index+rx+spatial,ok,
ang20170821t183707_96,had100,global_rx,True,4096,49,0.011962890625,0.9796725213436005,0.4580709810703518,0.044263775971093045,1.0,0.0847750865051903,0.19744351899862522,60.082854,,ok,
ang20170821t183707_96,had100,local_rx,True,4096,49,0.011962890625,0.9863390871545059,0.6248837462468302,0.06815020862308763,1.0,0.12760416666666669,0.24804064300406026,35.539367,,ok,
ang20170821t183707_96,had100,kernel_rx,True,4096,49,0.011962890625,0.9468288427305689,0.2659284121572592,0.03393351800554017,1.0,0.06563965170797052,1.1207047299976693,169.712417,,ok,
ang20170821t183707_96,had100,crd,True,4096,49,0.011962890625,0.9150189356691527,0.21091729435994278,0.04107292539815591,1.0,0.07890499194847021,27.733960213998216,866.106491,,ok,
ang20170821t183707_96,had100,fused,True,4096,49,0.011962890625,0.9826250737507753,0.471136468347571,0.07446808510638298,1.0,0.1386138613861386,0.7637531770014903,60.09313,ace+index+rx+spatial,ok,
ang20170821t183707_97,had100,global_rx,True,4096,12,0.0029296875,0.9996327130264446,0.9134453781512606,0.6,1.0,0.7499999999999999,0.17706599599478068,60.0829,,ok,
ang20170821t183707_97,had100,local_rx,True,4096,12,0.0029296875,0.8851616062683644,0.31974132016648354,0.004268943436499467,1.0,0.008501594048884165,0.3251562890000059,35.539474,,ok,
ang20170821t183707_97,had100,kernel_rx,True,4096,12,0.0029296875,0.9975310153444336,0.7537927509910269,0.15,1.0,0.2608695652173913,1.079686059994856,169.712419,,ok,
ang20170821t183707_97,had100,crd,True,4096,12,0.0029296875,0.9853493307215149,0.5176112286324457,0.04580152671755725,1.0,0.0875912408759124,29.433717519998027,866.106491,,ok,
ang20170821t183707_97,had100,fused,True,4096,12,0.0029296875,0.97645282402873,0.6655893494525648,0.017964071856287425,1.0,0.03529411764705882,0.8043366169949877,60.093324,ace+index+rx+spatial,ok,
ang20170821t183707_98,had100,global_rx,True,4096,6,0.00146484375,0.9997555012224939,0.8964646464646464,0.5454545454545454,1.0,0.7058823529411764,0.22030526299931807,60.082854,,ok,
ang20170821t183707_98,had100,local_rx,True,4096,6,0.00146484375,0.9988997555012225,0.6982323232323232,0.2727272727272727,1.0,0.42857142857142855,0.2627085160056595,35.53952,,ok,
ang20170821t183707_98,had100,kernel_rx,True,4096,6,0.00146484375,0.9992665036674817,0.7932692307692307,0.375,1.0,0.5454545454545454,1.1134724740040838,169.712417,,ok,
ang20170821t183707_98,had100,crd,True,4096,6,0.00146484375,0.9998370008149958,0.9333333333333333,0.6,1.0,0.7499999999999999,28.08179863300029,866.106491,,ok,
ang20170821t183707_98,had100,fused,True,4096,6,0.00146484375,0.997718011409943,0.2566914080071975,0.3157894736842105,1.0,0.4799999999999999,0.8310745929993573,60.093222,ace+index+rx+spatial,ok,
ang20170821t183707_99,had100,global_rx,True,4096,53,0.012939453125,0.9931724527368524,0.7493573795218749,0.2826086956521739,0.9811320754716981,0.43881856540084385,0.16837782099901233,60.082854,,ok,
ang20170821t183707_99,had100,local_rx,True,4096,53,0.012939453125,0.9308751674219126,0.4617664776191788,0.02668034889687019,0.9811320754716981,0.05194805194805195,0.22895468599745072,35.539474,,ok,
ang20170821t183707_99,had100,kernel_rx,True,4096,53,0.012939453125,0.9993186453175533,0.9561324160289373,0.7222222222222222,0.9811320754716981,0.8320000000000001,1.0597526810015552,169.712417,,ok,
ang20170821t183707_99,had100,crd,True,4096,53,0.012939453125,0.9728998175276159,0.5722357379583383,0.04814814814814815,0.9811320754716981,0.09179170344218888,28.120815519003372,866.106491,,ok,
ang20170821t183707_99,had100,fused,True,4096,53,0.012939453125,0.9180577658099954,0.2235005476753981,0.030356100408639813,0.9811320754716981,0.058890147225368054,0.5869119150011102,60.093125,ace+index+rx+spatial,ok,
ang20170821t195229_21,had100,global_rx,True,10000,178,0.0178,0.9388628829113272,0.540934419573085,0.03903635958063797,0.9831460674157303,0.07509118214975329,0.3149442950016237,140.43039,,ok,
ang20170821t195229_21,had100,local_rx,True,10000,178,0.0178,0.8584592259065295,0.31566201634399566,0.026943802925327175,0.9831460674157303,0.052450172336280534,0.3728659520056681,233.856258,,ok,
ang20170821t195229_21,had100,kernel_rx,True,10000,178,0.0178,0.9710572917024154,0.5862184458542569,0.08697813121272366,0.9831460674157303,0.1598173515981735,2.426909091998823,351.750449,,ok,
ang20170821t195229_21,had100,crd,True,10000,178,0.0178,0.9514149615973313,0.4122539762610485,0.052615754660252555,0.9831460674157303,0.09988584474885845,81.87500865200127,931.091387,,ok,
ang20170821t195229_21,had100,fused,True,10000,178,0.0178,0.8859465336929937,0.309414410985548,0.020549553781117894,0.9831460674157303,0.040257648953301126,1.0627736960013863,233.898204,ace+index+rx+spatial,ok,
ang20170821t195229_22,had100,global_rx,True,4096,70,0.01708984375,0.9528032077212405,0.45601868237517923,0.030554343081623744,1.0,0.05929690808979246,0.19898179000301752,60.082854,,ok,
ang20170821t195229_22,had100,local_rx,True,4096,70,0.01708984375,0.7903271591796183,0.16940123383055347,0.019338565022421525,0.9857142857142858,0.037932930181418356,0.2537262620026013,35.53952,,ok,
ang20170821t195229_22,had100,kernel_rx,True,4096,70,0.01708984375,0.9940245546802924,0.81206748457141,0.2262295081967213,0.9857142857142858,0.36799999999999994,1.1516188789973967,169.712419,,ok,
ang20170821t195229_22,had100,crd,True,4096,70,0.01708984375,0.9627599176779504,0.4703312553350571,0.09517241379310344,0.9857142857142858,0.17358490566037738,29.550982139000553,866.106491,,ok,
ang20170821t195229_22,had100,fused,True,4096,70,0.01708984375,0.8430203676105315,0.22853318484203705,0.02208,0.9857142857142858,0.04319248826291079,0.8051935039984528,60.093078,ace+index+rx+spatial,ok,
ang20170821t195229_23,had100,global_rx,True,4096,17,0.004150390625,0.9948372582668762,0.4936972845358239,0.1328125,1.0,0.23448275862068965,0.09078470699751051,60.082854,,ok,
ang20170821t195229_23,had100,local_rx,True,4096,17,0.004150390625,0.9140648659561889,0.687956893966668,0.007127882599580713,1.0,0.0141548709408826,0.2821456589954323,35.53952,,ok,
ang20170821t195229_23,had100,kernel_rx,True,4096,17,0.004150390625,0.9283994058520686,0.49234192346810024,0.0069672131147540985,1.0,0.013838013838013839,1.1252755399982561,169.712417,,ok,
ang20170821t195229_23,had100,crd,True,4096,17,0.004150390625,0.9859827235625802,0.6092392452798616,0.021822849807445442,1.0,0.04271356783919598,28.481912320996344,866.106491,,ok,
ang20170821t195229_23,had100,fused,True,4096,17,0.004150390625,0.9701411822390148,0.49173906636791365,0.017051153460381142,1.0,0.03353057199211045,0.7605298889975529,60.093181,ace+index+rx+spatial,ok,
ang20170821t195229_24,had100,global_rx,True,4096,18,0.00439453125,0.986744591575391,0.2647692750820693,0.0891089108910891,1.0,0.1636363636363636,0.22967316200083587,60.082854,,ok,
ang20170821t195229_24,had100,local_rx,True,4096,18,0.00439453125,0.9951092583510436,0.4613387730260795,0.23376623376623376,1.0,0.3789473684210526,0.2706543029999011,35.539469,,ok,
ang20170821t195229_24,had100,kernel_rx,True,4096,18,0.00439453125,0.9566644869489401,0.31091138337489793,0.02158273381294964,1.0,0.04225352112676056,1.190137974001118,169.712417,,ok,
ang20170821t195229_24,had100,crd,True,4096,18,0.00439453125,0.9256716255244947,0.1693545714195822,0.0215311004784689,1.0,0.042154566744730684,28.008872300000803,866.106491,,ok,
ang20170821t195229_24,had100,fused,True,4096,18,0.00439453125,0.9842379161898535,0.5141575613035237,0.04522613065326633,1.0,0.08653846153846154,0.9052293189961347,60.09313,ace+index+rx+spatial,ok,
ang20170821t195229_25,had100,global_rx,True,4096,9,0.002197265625,0.998504744039366,0.8549121155053359,0.15254237288135594,1.0,0.2647058823529412,0.13343891900149174,60.082854,,ok,
ang20170821t195229_25,had100,local_rx,True,4096,9,0.002197265625,0.8672756436397249,0.2979146134206577,0.0038743004735256135,1.0,0.007718696397941682,0.20836094200058142,35.539367,,ok,
ang20170821t195229_25,had100,kernel_rx,True,4096,9,0.002197265625,0.9818666231683114,0.14252906185411496,0.02132701421800948,1.0,0.04176334106728538,1.191324474006251,169.712373,,ok,
ang20170821t195229_25,had100,crd,True,4096,9,0.002197265625,0.9858902210260174,0.47077350425719183,0.02452316076294278,1.0,0.047872340425531915,29.555480679999164,866.106491,,ok,
ang20170821t195229_25,had100,fused,True,4096,9,0.002197265625,0.9772721093983634,0.10883257363414935,0.015100671140939598,1.0,0.02975206611570248,0.8276501090003876,60.093079,ace+index+rx+spatial,ok,
ang20170821t195229_26,had100,global_rx,True,4096,48,0.01171875,0.966892086627141,0.5550982362081404,0.041379310344827586,1.0,0.07947019867549668,0.21477593499730574,60.082854,,ok,
ang20170821t195229_26,had100,local_rx,True,4096,48,0.01171875,0.7875905797101448,0.22932982231979465,0.012591815320041973,1.0,0.024870466321243526,0.30414645599375945,35.539321,,ok,
ang20170821t195229_26,had100,kernel_rx,True,4096,48,0.01171875,0.7987174736495388,0.24469229482105265,0.011872372000989364,1.0,0.023466145196773404,1.1306752070013317,169.712417,,ok,
ang20170821t195229_26,had100,crd,True,4096,48,0.01171875,0.9272531702898551,0.2500923175206866,0.018383761011106857,1.0,0.03610379842045882,30.134479494001425,866.106491,,ok,
ang20170821t195229_26,had100,fused,True,4096,48,0.01171875,0.8447149827075098,0.22015808485240518,0.013828867761452032,1.0,0.02728047740835465,0.7287942429975374,60.093084,ace+index+rx+spatial,ok,
ang20170821t195229_27,had100,global_rx,True,4096,17,0.004150390625,0.9954429430512092,0.5198320381709818,0.1223021582733813,1.0,0.21794871794871798,0.36297750900121173,60.082854,,ok,
ang20170821t195229_27,had100,local_rx,True,4096,17,0.004150390625,0.990539780511371,0.7824909743659629,0.06666666666666667,1.0,0.125,0.3435575240000617,35.539367,,ok,
ang20170821t195229_27,had100,kernel_rx,True,4096,17,0.004150390625,0.9925154665936,0.33388939947465834,0.09340659340659341,1.0,0.1708542713567839,1.4867893359987647,169.712417,,ok,
ang20170821t195229_27,had100,crd,True,4096,17,0.004150390625,0.996221680631066,0.724486550640428,0.10429447852760736,1.0,0.18888888888888886,28.92633103499975,866.106491,,ok,
ang20170821t195229_27,had100,fused,True,4096,17,0.004150390625,0.9738257646770402,0.29843627324217137,0.018458197611292075,1.0,0.036247334754797446,0.7965162299951771,60.093125,ace+index+rx+spatial,ok,
ang20170821t195229_28,had100,global_rx,True,4096,13,0.003173828125,0.9949320823677914,0.5129239218714298,0.18840579710144928,1.0,0.3170731707317073,0.20915574899845524,60.082854,,ok,
ang20170821t195229_28,had100,local_rx,True,4096,13,0.003173828125,0.9955349573277568,0.7057738918604508,0.06735751295336788,1.0,0.1262135922330097,0.3598083199976827,35.539372,,ok,
ang20170821t195229_28,had100,kernel_rx,True,4096,13,0.003173828125,0.997287062680156,0.8368138909183683,0.09701492537313433,1.0,0.17687074829931973,1.1578719199969782,169.712463,,ok,
ang20170821t195229_28,had100,crd,True,4096,13,0.003173828125,0.9977015392151322,0.7130912309483737,0.2653061224489796,1.0,0.41935483870967744,28.448162997003237,866.106491,,ok,
ang20170821t195229_28,had100,fused,True,4096,13,0.003173828125,0.9944893460690669,0.6919699011258238,0.0593607305936073,1.0,0.11206896551724138,0.6975564290041802,60.093125,ace+index+rx+spatial,ok,
ang20170825t173426_14,had100,global_rx,True,10000,54,0.0054,0.9032237042995137,0.03860921867494744,0.0102892642205397,0.9814814814814815,0.020365033621517772,0.28261974400084,140.43039,,ok,
ang20170825t173426_14,had100,local_rx,True,10000,54,0.0054,0.8978902741470608,0.19202560368558222,0.008879209247780198,0.9814814814814815,0.017599203054956006,0.33282206500007305,233.856064,,ok,
ang20170825t173426_14,had100,kernel_rx,True,10000,54,0.0054,0.7977672021508739,0.014639964289405972,0.00998869204673954,0.9814814814814815,0.019776119402985074,2.3775836350032478,351.750451,,ok,
ang20170825t173426_14,had100,crd,True,10000,54,0.0054,0.834971810740964,0.026845866116189807,0.008087898672363803,0.9814814814814815,0.016043590131678522,80.65070132999972,931.091387,,ok,
ang20170825t173426_14,had100,fused,True,10000,54,0.0054,0.9176004125984016,0.11213203761725545,0.009994342824816142,0.9814814814814815,0.019787194325182004,1.0256606690018089,233.898204,ace+index+rx+spatial,ok,
ang20170825t173426_15,had100,global_rx,True,4096,16,0.00390625,0.9892999387254902,0.651573546255591,0.04790419161676647,1.0,0.09142857142857144,0.23194818399497308,60.082854,,ok,
ang20170825t173426_15,had100,local_rx,True,4096,16,0.00390625,0.9343290441176471,0.3899978929864991,0.007575757575757576,1.0,0.015037593984962407,0.2791342889977386,35.539367,,ok,
ang20170825t173426_15,had100,kernel_rx,True,4096,16,0.00390625,0.994155943627451,0.5537865263541757,0.12307692307692308,1.0,0.21917808219178084,1.2370472900001914,169.712417,,ok,
ang20170825t173426_15,had100,crd,True,4096,16,0.00390625,0.9676470588235293,0.5993752531503461,0.019656019656019656,1.0,0.03855421686746988,29.493812661996344,866.106491,,ok,
ang20170825t173426_15,had100,fused,True,4096,16,0.00390625,0.9636642156862746,0.512423384569834,0.01224177505738332,1.0,0.02418745275888133,0.8105785459993058,60.093176,ace+index+rx+spatial,ok,
ang20170825t173426_16,had100,global_rx,True,4096,47,0.011474609375,0.9892855078480108,0.6010823205684718,0.07208588957055215,1.0,0.13447782546494993,0.1363419219997013,60.082854,,ok,
ang20170825t173426_16,had100,local_rx,True,4096,47,0.011474609375,0.8359668528609638,0.24239482873797175,0.011576354679802956,1.0,0.022887752617482347,0.39621500999783166,35.539372,,ok,
ang20170825t173426_16,had100,kernel_rx,True,4096,47,0.011474609375,0.999164490312817,0.9526635572444556,0.44339622641509435,1.0,0.6143790849673203,1.1264633539976785,169.712417,,ok,
ang20170825t173426_16,had100,crd,True,4096,47,0.011474609375,0.9806466529692123,0.6045615936622641,0.05860349127182045,1.0,0.11071849234393404,28.66913675399701,866.106491,,ok,
ang20170825t173426_16,had100,fused,True,4096,47,0.011474609375,0.9099015780098054,0.2037325892148722,0.014148103552077062,1.0,0.027901454437518552,0.6891028039972298,60.093079,ace+index+rx+spatial,ok,
ang20170825t173426_17,had100,global_rx,True,10000,51,0.0051,0.9626428116728649,0.19249506414630546,0.018031013342949875,0.9803921568627451,0.03541076487252125,0.310010779001459,140.43039,,ok,
ang20170825t173426_17,had100,local_rx,True,10000,51,0.0051,0.9665706869741564,0.6166932038050017,0.013319126265316995,0.9803921568627451,0.026281208935611037,0.3464485349977622,233.856115,,ok,
ang20170825t173426_17,had100,kernel_rx,True,10000,51,0.0051,0.9988864779000353,0.8450390859516937,0.3968253968253968,0.9803921568627451,0.5649717514124294,2.323181995001505,351.750449,,ok,
ang20170825t173426_17,had100,crd,True,10000,51,0.0051,0.9522111789735493,0.5291234617174801,0.009689922480620155,0.9803921568627451,0.019190174630589137,80.6969266820015,931.091387,,ok,
ang20170825t173426_17,had100,fused,True,10000,51,0.0051,0.9841781320026253,0.4729788187268857,0.05230125523012552,0.9803921568627451,0.09930486593843098,1.1223366409976734,233.89801,ace+index+rx+spatial,ok,
ang20170825t173426_18,had100,global_rx,True,4096,46,0.01123046875,0.989393451422437,0.6124665740752349,0.15333333333333332,1.0,0.2658959537572254,0.17218577299354365,60.0829,,ok,
ang20170825t173426_18,had100,local_rx,True,4096,46,0.01123046875,0.8089371980676329,0.14331561527233488,0.011960478419136765,1.0,0.023638232271325797,0.2786842820059974,35.539372,,ok,
ang20170825t173426_18,had100,kernel_rx,True,4096,46,0.01123046875,0.9956038647342995,0.7958311532002533,0.25,1.0,0.4,1.124330363003537,169.712371,,ok,
ang20170825t173426_18,had100,crd,True,4096,46,0.01123046875,0.9649329039184111,0.4809060504664228,0.043601895734597156,1.0,0.08356039963669391,29.72243526099919,866.106491,,ok,
ang20170825t173426_18,had100,fused,True,4096,46,0.01123046875,0.8787305421363393,0.21773472586574993,0.011855670103092783,1.0,0.023433520122261846,0.7389552050008206,60.093125,ace+index+rx+spatial,ok,
ang20170908t225309_31,had100,global_rx,True,4096,14,0.00341796875,0.9921607055365017,0.47526857214881624,0.08641975308641975,1.0,0.1590909090909091,0.24698109299788484,60.082854,,ok,
ang20170908t225309_31,had100,local_rx,True,4096,14,0.00341796875,0.9958178763911248,0.6034119883384589,0.0915032679738562,1.0,0.16766467065868265,0.46332583400362637,35.539418,,ok,
ang20170908t225309_31,had100,kernel_rx,True,4096,14,0.00341796875,0.999667529922307,0.9145382395382394,0.6666666666666666,1.0,0.8,1.1487926929985406,169.712371,,ok,
ang20170908t225309_31,had100,crd,True,4096,14,0.00341796875,0.9952579267865892,0.7316713729159406,0.06422018348623854,1.0,0.1206896551724138,28.11596769100288,866.106491,,ok,
ang20170908t225309_31,had100,fused,True,4096,14,0.00341796875,0.9912857842794149,0.7501221969042287,0.04946996466431095,1.0,0.09427609427609428,0.7632217639984447,60.093181,ace+index+rx+spatial,ok,
ang20170908t225309_32,had100,global_rx,True,10000,52,0.0052,0.9933712999907209,0.6361852230279372,0.07882534775888717,0.9807692307692307,0.14592274678111586,0.23120980900421273,140.43039,,ok,
ang20170908t225309_32,had100,local_rx,True,10000,52,0.0052,0.9633034084933965,0.560379418816904,0.014782608695652174,0.9807692307692307,0.029126213592233007,0.3513398139984929,233.856212,,ok,
ang20170908t225309_32,had100,kernel_rx,True,10000,52,0.0052,0.9990044384646314,0.8579814175030419,0.45535714285714285,0.9807692307692307,0.6219512195121951,2.4279364780013566,351.750449,,ok,
ang20170908t225309_32,had100,crd,True,10000,52,0.0052,0.9689133494169683,0.3593028592656814,0.02631578947368421,0.9807692307692307,0.05125628140703518,80.23743631399702,931.091387,,ok,
ang20170908t225309_32,had100,fused,True,10000,52,0.0052,0.995503541492685,0.6864860420372424,0.14166666666666666,0.9807692307692307,0.24757281553398053,1.0391972690049442,233.898107,ace+index+rx+spatial,ok,
ang20170908t225309_33,had100,global_rx,True,4096,20,0.0048828125,0.9836727183513249,0.3432622906125643,0.058823529411764705,1.0,0.1111111111111111,0.21298527799808653,60.0829,,ok,
ang20170908t225309_33,had100,local_rx,True,4096,20,0.0048828125,0.9501594700686948,0.5392300809227616,0.013633265167007498,1.0,0.026899798251513115,0.2556542649981566,35.53952,,ok,
ang20170908t225309_33,had100,kernel_rx,True,4096,20,0.0048828125,0.9953385672227675,0.7435571655991507,0.11363636363636363,1.0,0.20408163265306123,1.1702967230012291,169.712419,,ok,
ang20170908t225309_33,had100,crd,True,4096,20,0.0048828125,0.9547350343473994,0.3779072386560879,0.027972027972027972,1.0,0.054421768707483,28.41211234999355,866.106491,,ok,
ang20170908t225309_33,had100,fused,True,4096,20,0.0048828125,0.9895915112855741,0.6482491153525306,0.05361930294906166,1.0,0.10178117048346055,0.8053120109980227,60.093079,ace+index+rx+spatial,ok,
ang20170908t225309_34,had100,global_rx,True,14400,30,0.0020833333333333333,0.8970575272558572,0.04769424245891456,0.005022601707684581,1.0,0.009995002498750625,0.3629748790044687,200.30999,,ok,
ang20170908t225309_34,had100,local_rx,True,14400,30,0.0020833333333333333,0.9965947575968453,0.7434269433847401,0.022988505747126436,1.0,0.0449438202247191,0.47231373399699805,336.569487,,ok,
ang20170908t225309_34,had100,kernel_rx,True,14400,30,0.0020833333333333333,0.9735258640686616,0.16790210599724248,0.005951200158698671,1.0,0.011831985801617036,3.4409758130059345,487.415651,,ok,
ang20170908t225309_34,had100,crd,True,14400,30,0.0020833333333333333,0.9641684064022269,0.1994378476347249,0.004982561036372696,1.0,0.009915716410510658,122.51814553899749,978.874587,,ok,
